993,D5 Render,24-Feb-23,YOUTUBE,💎 VAS A QUERER ESTE SOFTWARE...💎   D5 render 2.4 | NUEVA VERSIÓN | tutorial descargar gratis,"¡Buenas noticias para la comunidad de rendering de arquitectura y diseño! D5 render acaba de lanzar su última versión con una característica sorprendente: D5GI, un algoritmo de iluminación global en tiempo real.

La iluminación global es uno de los factores más importantes para lograr renders realistas y precisos de proyectos arquitectónicos y de diseño. Sin embargo, la simulación de la iluminación global en tiempo real puede ser un desafío para muchos software de rendering. Es aquí donde D5GI marca una diferencia significativa: gracias a su capacidad para simular la iluminación global en tiempo real con gran precisión, los usuarios pueden ahorrar tiempo y mejorar la calidad de sus renders.

Esta mejora en la tecnología de iluminación global de D5 render no solo hace que el proceso de creación de renders sea más eficiente, sino que también ofrece un nivel de realismo sin precedentes en tiempo real. Esta es una gran noticia para cualquier arquitecto o diseñador que busque maximizar la calidad de sus renders, sin tener que esperar horas para obtener el resultado final.

Como profesional de la industria, recomiendo D5 render como una herramienta altamente efectiva y accesible para todos los niveles de habilidad y experiencia. La última versión con D5GI representa un paso adelante en la tecnología de iluminación global en tiempo real, y estoy emocionado de ver cómo impactará en la creación de proyectos de arquitectura y diseño en el futuro.",https://www.youtube.com/watch?v=kF6DmQP3ypM,17:57
994,Autocad,5-Mar-23,YOUTUBE,PDFSHXTEXT | #4 Comandos no muy difundidos de AutoCAD,De lo mejor de los últimos comandos que he aprendido!!! Ideal para quienes importan PDF dentro de AutoCAD.,https://www.youtube.com/watch?v=XLyHVUR-f9s,9:24
995,Revit,11-Mar-23,YOUTUBE,PLANOS ARQUITECTÓNICOS | REVIT | #28 | curso para principantes,Los dibujos que nosotros hacemos en Revit están destinados a convertirse en planos de construcción. Hoy vamos a ver como ese proceso se lleva a cabo,https://www.youtube.com/watch?v=6K5PERAOf1g,27:39
996,Revit,12-Mar-23,YOUTUBE, HABITACIONES | REVIT | #29 | curso para principantes,"La herramienta ""Habitación"" en Revit es una herramienta de modelado que permite a los usuarios crear y etiquetar áreas designadas dentro de un modelo de construcción. Esta herramienta es útil para planificar el diseño de edificios y para asegurarse de que cada espacio tenga un propósito específico y bien definido.
La herramienta Habitación se utiliza para definir y etiquetar espacios, como dormitorios, salas de estar, cocinas, baños, etc. También se puede utilizar para especificar las dimensiones de una habitación y para establecer los requisitos de iluminación y ventilación para cada espacio.
Una vez que se ha creado una habitación en el modelo de Revit, se pueden utilizar las herramientas de visualización para analizar y optimizar el diseño. Por ejemplo, se puede utilizar la herramienta ""Análisis de energía"" para determinar si una habitación necesita más iluminación natural o si es necesario ajustar los sistemas de calefacción y refrigeración para mejorar la eficiencia energética.
En resumen, la herramienta Habitación en Revit es una herramienta importante para planificar y diseñar espacios interiores en un proyecto de construcción y para optimizar el rendimiento energético y ambiental de un edificio.",https://www.youtube.com/watch?v=2YXL5rTs61U,23:48
997,Revit,12-Mar-23,YOUTUBE,ESQUEMAS DE COLOR | REVIT | #30 | curso para principantes,"La herramienta Esquema de color en Revit es una función que permite personalizar y aplicar esquemas de colores a diferentes elementos dentro del modelo de Revit. Esta herramienta es útil para mejorar la visualización y comprensión del modelo, especialmente en grandes proyectos arquitectónicos y de construcción.
Con la herramienta Esquema de color, es posible asignar colores a diferentes tipos de elementos, como muros, pisos, techos, puertas y ventanas. También se pueden asignar diferentes colores a diferentes niveles o categorías de elementos, lo que facilita la identificación y clasificación de los mismos.
Además, la herramienta Esquema de color permite crear esquemas personalizados y guardarlos para futuros proyectos o para compartirlos con otros usuarios. Esto es especialmente útil para equipos de trabajo que necesitan mantener una consistencia visual en sus proyectos.
En resumen, la herramienta Esquema de color en Revit es una herramienta valiosa para la organización y visualización de modelos arquitectónicos y de construcción, lo que permite a los usuarios ahorrar tiempo y mejorar la eficiencia en sus proyectos.",https://www.youtube.com/watch?v=doZxChC5riQ,18:51
998,Revit,12-Mar-23,YOUTUBE,PLANTILLAS DE VISTA | REVIT | #31 | curso para principantes,"El primer paso para trabajar rapidamente en cualquier software, es configurar una plantilla de trabajo que esté diseñada acorde al trabajo que normalmente hacemos. La importancia de tener una plantilla eficiente se traslada directamente al trabajao, de la misma manera que los efectos negativos de no tenerla, también se trasladan directamente al trabajo, convirtiendo nuestro flujo de trabajao en el software en una suerte de tedio y dificultad a cada paso. Hoy empezamos nuestro camino para hacer nuestras propias plantillas de revit.
La herramienta ""Plantilla de vista"" en Revit es una herramienta muy útil que se utiliza para crear vistas de manera consistente en un proyecto.
La plantilla de vista permite definir y guardar configuraciones de vista, tales como la escala, la visibilidad de los objetos, la configuración de la cámara y otros ajustes, para que puedan ser reutilizados en otras vistas.
Al crear una vista, se puede seleccionar una plantilla de vista previamente definida para aplicar automáticamente los ajustes preestablecidos de la plantilla. Esto ahorra tiempo y garantiza que todas las vistas creadas en el proyecto sean coherentes en cuanto a la apariencia y configuración.
Además, las plantillas de vista también pueden ser compartidas con otros usuarios, lo que facilita la colaboración en proyectos en equipo y mantiene una estandarización en todo el proyecto.
En resumen, la herramienta ""Plantilla de vista"" es útil para garantizar la consistencia y la eficiencia en la creación de vistas en proyectos de Revit.",https://www.youtube.com/watch?v=9Al2s4gVWp4,18:23
999,Autocad,12-Mar-23,YOUTUBE,PEDIT | EDITPOL | #6 Comandos no muy difundidos de AutoCAD,"El comando ""EDITPOL"" en AutoCAD se utiliza para editar polilíneas existentes en un dibujo. Con este comando, puede modificar la forma de una polilínea agregando, eliminando o moviendo sus vértices.
Al usar el comando ""EDITPOL"", se abre la ventana de edición de polilínea, donde puede realizar una serie de operaciones, como agregar vértices, eliminar vértices, mover vértices, cambiar la longitud de los segmentos de línea, cambiar la dirección de la polilínea y cambiar la forma de la polilínea.
Este comando es muy útil para aquellos que trabajan con dibujos complejos y necesitan ajustar polilíneas existentes.
Y te puedo asegurar que es mucho mas que eso!!!",https://www.youtube.com/watch?v=qvAlRQ9ksns,6:40
1000,Autocad,23-Mar-23,YOUTUBE,"JOIN | UNIR | #7 Comandos no muy difundidos de AutoCAD | como lineas, polilineas, arcos, curvas","Este es el comando que apareció hace unos años y desbancó al PEDIT ó EDITPOL.
Para aquellos que todavía usan el PEDIT o EDITPOL para convertir sus contornos de lineas en polilineas, el comando JOIN es una muy buena alternativa y mucho mas rápido.",https://www.youtube.com/watch?v=nXxhPuih6K8,1:19
1001,Lumion ,28-Mar-23,YOUTUBE,Lumion 2023 | Lo mejor y lo peor!!! 🤫 NADIE TE DICE ESTO Ray Trace GPU 23 | Novedades Tutorial,"RAY TRACE al alcance de tu tarjeta de video!!!
Hoy te muestro como configurarlo en Lumion 2023",https://www.youtube.com/watch?v=I2UqtUF872k,33:54
1002,Autocad,2-Apr-23,YOUTUBE, AutoCAD 2024 | machine learning | TODO lo NUEVO | TOP 5 Novedades,"AutoCAD 2024 ya está disponible!
Te doy mi opinión acerca de esta actualización y te muestro TODO lo nuevo!",https://www.youtube.com/watch?v=cEhVT43k_us,13:54
1003,INTELIGENCIA ARTIFICIAL,16-Apr-23,YOUTUBE,Generador de iDEAS de arquitectura | inteligencia artificial ChatGPT Midjourney v5 Prompts iA Ai,"Todas las imágenes que hay en este video, no son renders, no son proyectos, son el resultado de una inteligencia artificial creadora de imágenes alimentada por otra inteligencia artificial de de procesamiento de lenguaje natural, enriqueciendo el texto que yo le di… textos tan breves como una “casa de una planta”, “un puente que cruce el Bósforo”, “recibidor de un museo de arte natural”, “academia de bellas artes”, etc… El resultado es arrollador, y a la vez aterrador, por la calidad de las ideas, por el realismo de sus imágenes… y porque todas ellas fueron hechas ayer por la tarde entre mi computadora y yo, ella trabajo mas que yo en realidad. (mas de 700 imágenes) Hoy te voy a dar la herramienta que yo diseñé para poder hacer esto, para que también esté a tu alcance… Después de mostrarte como funciona y darte el link para que lo descargues, charlamos sobre la revolución que estamos viviendo, tan potente como la revolución industrial, pero instantánea como el siglo XXI. Los cambios suceden a gran velocidad, es decir que pronto veremos profundos cambios, no solamente en lo tecnológico, sino tambien en lo económico y en lo social…",https://www.youtube.com/watch?v=Ph5fR7C4EpM,16:30
1004,INTELIGENCIA ARTIFICIAL,30-Apr-23,YOUTUBE,Plantas de ARQUITECTURA en SEGUNDOS con inteligencia artificial | Architechtures Finch 3D PlanFinder,"A medida que las aplicaciones basadas en inteligencia artificial empiezan a brotar a la superficie, se empieza a llenar paulatinamente un nicho que hasta hace poco tiempo estaba vacío, y hoy comienza a poblarse atrayendo la atención de muchas personas. Algunos de curiosos nomas, y otros que son profesionales del medio para ver “que tan bien” o “que tan mal” esta inteligencia artificial hace lo que hasta el momento era solo de nuestra incumbencia, y ahora aparece como un “intruso” a desafiarnos, o a ayudarnos… según desde que optica lo miremos.

Hoy te voy a hablar concretamente de tres inteligencias artificiales que realizan plantas optimizadas para edificios de vivienda tres de las cuales están disponibles para que las pruebes de forma gratuita y dos de ellas, no solo te hacen la planta de un departamento, sino las plantas de todos tus edificios extruidas desde la primera hasta la última y te entregan un edificio completo en BIM con un nivel de detalle LOD200 con un par de clicks, mas todas las piezas gráficas en CAD.",https://www.youtube.com/watch?v=qBmRyFbkJUk,18:39
1005,D5 Render,21-May-23,YOUTUBE,EL MEJOR SOFTWARE de RENDERING de arquitectura en TIEMPO REAL Tutorial Descargar GRATIS D5 RENDER,"Los que me siguen desde hace tiempo saben que los software que recomiendo los recomiendo porque YO estoy convencido de que el software vale la pena. A lo largo de estos años he rechazado la posibilidad de hacer videos sobre software que no me convencían del todo. Vos sabes que si yo te recomiendo un software, es porque el software te conviene.

Cada vez que me preguntan que software de rendering de arquitectura en tiempo real es el de mejor calidad yo digo D5 render sin dudarlo… No digo que los otros sean malos, son muy buenos dentro de su segmento. Ya he hecho videos al respecto en donde hablo de las bondades de cada software, pero D5 render me vuela la cabeza. Para el arquitecto, que no tiene que ser un experto en rendering, D5 lo hace mas fácil, Para el arquitecto que necesita el render ya! D5 render lo hace mas rápido, Para el arquitecto que necesita impacto visual en sus renders, D5 render lo hace mas hiperrealista que cualquiera de sus competidores, y para el arquitecto que no desea invertir en software, es gratis.

¿Cual es la clave para que un software relativamente nuevo se haya instalado en lo mas alto de el software de rendering de arquitectura?

Una de las claves que hace que D5 render sea el mejor del mercado en su segmento es que es el único software en tiempo real. Esto que significa… Significa que vas viendo en tu pantalla la previsualización de tu render sin necesidad de hacer el render. Esto no ocurre en ningún software para arquitectura de los que se denominan “en tiempo real” excepto en D5 render. Todos los otros software dicen ser de tiempo real pero no lo son… No es que esté mal NO ser software en tiempo real… lo que está mal es hacerse llamar “software de rendering en tiempo real” cuando no lo eres… No quiero dar nombres, pero ustedes saben… lo que veo en pantalla no tiene nada que ver con mi render, y el proceso de render se empieza a transformar en un proceso de prueba y error, ajuste, render, ajuste, render, ajuste render…

Hay muchos software de rendering en el mercado y cada uno es líder en determinado segmento, pero el software que te voy a mostrar hoy, no solamente es lider en calidad, sino que es el único SOftware de rendering de arquitectura que trabaja en tiempo real. Esto significa que lo que ves en pantalla mientras vas modelando ES el render final. A diferencia de todos los otros software de rendering de arquitectura, que tenes que hacer una serie de renders para ver como va quedando y así seguir ajustando, D5 render te ofrece el render final listo para que lo moldees con tus manos, Ya sea en iluminación, materiales, efectos. TODO es en tiempo real. Con este software trabajas en la pantalla de trabajo yodo el tiempo, y cuando terminas, haces el render y te vas a dormir… En cambio con los otros tenes que ir probando como queda el render en cada uno de los cambios que haces.",https://www.youtube.com/watch?v=l4Ly3dsap-s,24:36
1006,INTELIGENCIA ARTIFICIAL,30-Jul-23,YOUTUBE,LE CORBUSIER | Entrevista EXCLUSIVA en ESPAÑOL | 2023 iAs | ChatGPT4 | elevenlabs | ARQUITECTURA,"En esta entrevista única y reveladora, he tenido el privilegio de dialogar con una versión iA de Le Corbusier, transportada al 2023 y enfrentada a las realidades del siglo XXI. Abordando temas desde el diseño urbano hasta la revolución digital, Le Corbusier nos ofrece sus valiosos insights y una visión audaz sobre cómo la arquitectura puede enfrentar los desafíos de nuestro tiempo. También ofrece consejos inspiradores para los jóvenes estudiantes de arquitectura, que están iniciando su camino en esta apasionante carrera. Si te interesa una perspectiva fresca y provocativa sobre la arquitectura moderna, esta entrevista es imprescindible. ¡No te la pierdas!

Preguntas:
¿Cuáles son sus primeras impresiones al ser trasladado de 1960 a la década de 2020?
¿Cuál sería hoy para usted el sentido de la arquitectura? ¿Ha cambiado su manera de pensar?
¿Qué plan urbánistico sería el más adecuado para la transformación de las ciudades del siglo XXI?
¿Cuál es su visión crítica respecto a las nuevas ciudades del siglo XXI como Dubai?
Viendo el desarrollo de Chandigarh, ¿qué críticas le haría?
¿Cuáles son las tres lecciones más valiosas que aprendió al diseñar una ciudad desde cero?
¿Qué reflexión le merece la gran revolución digital en la arquitectura?
¿Cuál es su visión sobre tecnologías como el CAD, BIM, realidad virtual e inteligencia artificial en el diseño arquitectónico?
¿Podría nombrar tres arquitectos contemporáneos que sean dignos seguidores de sus preceptos arquitectónicos?
¿Podría nombrar tres ejemplos de arquitectura que hayan relegado la función por desarrollos morfológicos de alta complejidad?
¿Podría nombrar tres obras que sean dignas de su admiración?
De todas sus obras construidas, ¿cuál elegiría como la mejor y por qué?
¿Este alejamiento de los principios estrictamente racionalistas se hubiera seguido desarrollando en su obra?
¿Qué impresión le dio ver la capilla de Saint Pierre en Firminy terminada?
¿Y la casa Curutchet en Argentina?
Si pudiera retroceder en el tiempo y aconsejar al Le Corbusier de 1929, ¿qué consejos le daría?
¿Si tuviera la oportunidad de continuar su vida, lo haría en 1965 o en el presente?
¿Cuál sería la pregunta que usted hubiese querido contestar hoy pero no le fue formulada?
¿Cómo cree que la arquitectura puede contribuir a resolver los desafíos más urgentes del siglo XXI?
¿Algún mensaje para los jóvenes estudiantes de arquitectura que recién se inician en el aprendizaje?",https://www.youtube.com/watch?v=zkzG_AKp_Io&t=1s,29:04
1007,D5 Render,6-Aug-23,YOUTUBE,D5 LO CAMBIA TODO!!! | iA D5HI+D5RENDER 2.5+D5 TEAMS SoluciOn integral para diseño arquitectónico,"Salió la versión 2.5 de D5 Render, pero esta no es la novedad… esta es la punta del iceberg de un flujo de trabajo al servicio del proyecto arquitectónico. Porque no solo se mejora el producto de mercado como D5render2.5 que tiene unas novedades fantásticas, sino que D5 trae dos nuevas herramientas que haran temblar el proceso de Diseño Arquitectónico y Producción de Rendering para Arquitectura…
Ahora es mas que un software de Rendering, ahora es una solución integral para arquitectos y diseñadores, con tres herramientas diferentes para las distintas fases del proyecto arquitectónico ¿interconectadas entre si? Pronto lo veremos.

Así que hoy vamos a hablar de estas tres herramientas:

1) inteligencia artificial de diseño propio entrenada para arquitectura D5HI

2)La versión 2.5 de D5 render que se sigue afianzando como el mejor software de rendering de arquitectura en tiempo real

3)Una herramienta secreta que D5 va a presentar en unos días, pero de la cual yo tengo mis infolmantes y hoy te cuento todo lo que se!!!!

1) D5HI

Sin haber sido anunciado con bombos y platillos D5 sacó al mercado una versión beta de su inteligencia artificial optimizada para arquitectura, por el momento no hay nada oficial pero las cosas que hace esta iA llamada D5HI no las he visto todas juntas en ningún lado. Hace un mes atras, algunas personas fueron invitadas a probarla y yo fui una de ellas, pero nos pidieron por favor que todavía no la divulguemos porque sigue aún en fase beta y se continúa desarrollando…

Características mas importantes:
- entiende la concepción de la imagen arquitectónica como mucho mas que un texto, sino como la superposición de una estructura visual + un lenguaje (mostrar croquis)
- como cualquier otra iA tiene prompts, pero con ayuda, es decir, te desarrolla los prompts
- te da palabras claves para usar
- tenes un campo para cosas que no queres
- tiene una resolución máxima de 1536 pixels de ancho
- Todo esto está en fase beta… D5 no lo anuncia todavía… así que no quiero ni pensar lo que se viene entre una Inteligencia artificial optimizada para arquitectura y un software de rendering en tiempo real también optimizado para arquitectura!!!


D5 RENDER 2.5
En esta trilogia de herramientas que integran esta solución integral para procesos de diseño arquitectónicos basados en Rendering, la principal prtagonista, o la que ya conocíamos era D5render que ahora sacó la versión 2.5 así que vamos a abrirlo para que te muestre las novedades que segurmente eso es lo que habias venido a buscar a este video.

Pasando al software en si, y con con bastante ansiedad por conocer el eslabón de la D5HI con D5render, con esta nueva versión han surgido montones de novedades, no todas estan abiertas a la versión Community y entre todas ellas yo destaco estas como las mas importantes:

- Plano de Corte
- Causticas en tiempo real
- Cámaras mas avanzadas
- Live sync con Sketchup
- D5 Studio
- y emuchísimas mas!!!

Ademas de todo esto hay un cambio total de la interfaz del editor de video, es totalmente nuevo y merece un video exclusivo para este tema. Antes las posibilidades del editor de video eran bastante primitivas para un software de tamaña calidad de render y en esta versión crearon un editor de video que está a la altura del resto del software .

Los assets han crecido en cantidad una barbaridad, lo cual hizo necesario una reorganización de las categorías tanto de modelos como de materiales y la generación de un metodo de busqueda mas refinado acorde a la cantidad de assets que tiene la libreria de D5

Han optimizado el motor de rendering para resoluciones superiores a 8K logrando un 65% de ahorro en la velocidad de rendering sin perder detalle

El material de agua ahora puede reflejar vidrios así como las transparencias y los reflejos haciendo la escena mucho mas realista en presencia de planos de agua

Ahora podes elegir si queres ver las formas de las fuentes de luz, para no tener que hacer un objeto extra con un material emisivo que lo simule.

El gizmo es un poco mas grande lo que lo hace mucho mas distinguible y operacional

Mejoraron los materiales SSS subsurface scattering, ya no tienen mas ruido

Han rediseñado la barra lateral derecha en alguna herramientas como en el caso de los caminos

Podes trabajar a pantalla completa con la tecla F9 (como en coreldraw profe)

Y hablemos de la herramienta secreta…

3) D5 for Teams

Y otra de las cosas que mas me sorprendió y que hace de este flujo de trabajo un cambio integral, pensado en todos los frentes de un proyecto, es el lanzamiento de D5 for Teams, una herramienta colaborativa que permite trabajar en equipo desde múltiples plataformas sobre el mismo proyecto, que en cuanto D5 lo publique te voy a dejar los links aquí!",https://www.youtube.com/watch?v=LAAnhQEOwI4,25:08
1008,Autocad / Zwcad,20-Aug-23,YOUTUBE," Hay una alternativa legal, económica, mejor, mas rápida y con licencia perpetua | AutoCAD o ZWCAD?","Hola, Si estas usando un cad pirata, mirá el video, porque te voy a contar mi experiencia acerca del uso de software pirata, y quizas te ayude… Si estas pagando tus 1775 dólares anuales por tu CAD y estas en regla, tambien quedate, porque te voy a hacer ahorrar mucha plata… y si tenes una empresa con muchas máquinas usando CAD, este video para vos es como haber encontrado un tesoro. 

Tal vez no lo sepas o no te hayas dado cuenta, pero si usas CAD hay un 92% de probabbilidades de que el CAD que utilizas para ganarte honradamente tu sustento, sea ilegal, por ende no te estas ganando tu trabajo no sería tan honrado como parece. 

Si le pagaste a alguien para que te lo instalara, tu cad es ilegal, Si estas usando una licencia educativa de CAD para trabajar, tu software está siendo usado ilegalmente. si lo compraste en Mercado libre o en ebay, tu software es ilegal, si lo descargaste de internet siguiendo un tutorial de youtube o tiktok, tu software es ilegal, y si lo descargaste de [artistapirata.com](http://artistapirata.com) o de un torrent, tu software es ilegal. 

SOS UN DELICUENTE...
YO TAMBIÉN!

Lamentablemente bajo los ojos de la ley somos unos delincuentes, un ladrones, y nos caben las generales de la ley que le caben a un ladrón. Y ni hablar si tenes una empresa, con decenas cientos o miles de puestos de trabajo utilizando CAD pirata en sus computadoras, tu empresa corre el riesgo de irse a la quiebra en un santiamen con las multas que te caben pagar, o la fianza que necesitaras para salir de la carcel…

Yo no estoy acá para ponerme la gorra y sermonearte y hacer que le vayas a comprar la licencia de al rey del monopolio del CAD en el mundo. Yo hoy vengo a ayudarte, a ponerme en tu lugar porque Yo tambien he vivido la intranquilidad de saber que estaba trabajando ilegalmente durante mucho tiempo… allá por el año 1998 a mi me estaba yendo muy bien con mi trabajo, pero trabajaba intranquilo, mientras Software Legal, que era la empresa que acá en Argentina representaba a Autodesk, enviaba cartas documento intimidatorias, allanaba despachos de estudios de arquitectura conocidos, inclusive de amigos mios… Las balas pasaban cerca… inclusive un conocido arquitecto de acá de mi ciudad, que por entonces era muy amigo mío hasta que me borró del facebook, me contó personalmente que tuvo que desembolsar mas de $100.000 que allá por el 2001 cuando esto ocurrió eran U$D 100.000 dólares. 

Hasta que un día tuve la plata para comprar la licencia del AutoCAD, la del 3D Studioy la de Windows,  y no tuve mejor idea que gastarla en ese software para estar trabajando dentro de un marco legal… 
Nunca nadie me vino a inspeccionar, nunca nadie me pidió el certificado de mi licencia de software original, se podría decir que la compré al pedo, en ese tiempo costaba mucho mas de lo que cuesta ahora… me podría haber comprado un auto…
Yo hice este video para mostrarte como podes ser dueño de una licencia de CAD 100% legal a perpetuidad invirtiendo alrededor de un 5% en la licencia, sin necesidad de cambiar tu flujo de trabajo, o tener que adaptarte a un software diferente, o que genere incompatibilidad con las personas que utilizan AutoCAD

Obviamente el CAD que te voy a mostrar, no es el mismo CAD que vos tenes, es otro, pero creeme que se usa 99.9% igual que tu CAD ilegal, es mas rápido tiene  herramientas nuevas muy interesantes, se continúa desarrollando, y es 100% compatible con tu CAD

Si tenes un cad pirata y lo estas usando para trabajar estas cometiendo un delito grave.
Probalo en forma gratuita por 30 días: https://zwsoft.co/download6",https://www.youtube.com/watch?v=PozglBZLiKw&t=1s,23:22
1009,INTELIGENCIA ARTIFICIAL,17-Sep-23,YOUTUBE,La iA arrasa con todo lo que encuentra a su paso! INTELIGENCIA ARTIFICIAL en RENDER ARQUITECTURA,"Desde que lo digital invadió nuestras vidas, el render arquitectónico fue el primer contacto que el cliente tenía con una posible realidad de su proyecto. Antes esto se hacía con perspectivas hechas a mano, pintadas con lapiz, fibras, lapiceras, etc… La era digital se llevó todo esto por delante…. arrasó con todo!!! En cierta manera había que saber hacer buenos renders, o saber de alguien que los hiciera y al cual habría que encargarselos, esperar unos días, con idas y vueltas en el camino hasta que luego de un tiempo medianamente importante le presentábamos el proyecto al cliente y el cliente aceptaba o no.
y la obra al final, se parecia masomenos al render…
Con el inicio de la era de la inteligencia artificial, el render se ve desplazado de la escena… porque ya no hace falta saber “hacer renders”, ni siquiera hace falta tener un modelo 3D en buena condiciones… e inclusive ya no hace falta tener un modelo 3D. Con un simple croquis, y la ayuda de una inteligencia artificial, llegas en minutos a tener decenas de renderings con solo un par de clicks.
Hay varias inteligencias artificiales en desarrollo que han picado en punta por sobre los renders y amenazan seriamente con hacerlo desaparecer de las primeras etapas del anteproyecto.
Si bien de momento son de pago, no falta mucho para que aparezcan otras inteligencias artificiales generadoras de rendering de arquitectura y los precios bajen, e inclusive hasta podamos usar alguna de ellas de forma gratuita como pasa hoy con el caso de Stable Diffusion, Leonardo, etc…
Ya habíamos hablado de esta inteligencia artificial, pero la habíamos analizado en su versión 0.9… era una beta, y así y todo habíamos conseguido unos resultados increibles.
Hoy esta versión creció y se ha convertido en una herramienta lider que ya va por su versión 1.3 con muchisimas novedades!!!",https://www.youtube.com/watch?v=IfCKnHr3n00&t=2s,38:58
1010,INTELIGENCIA ARTIFICIAL,15-Oct-23,YOUTUBE,CÓMO HACERLO?  | proceso de diseño arquitectura | chatgpt midjourney ia ai render,"Desde que ChatGPT puede ver nuestras imágenes, las puede someter a un riguroso análisis, desde una óptica descriptiva con mucho detalle, hasta una crítica profunda del espacio arquitectónico. Es capaz de encontrar en nuestras imágenes, aquello que nosotros no hemos visto, y puede potenciar nuestras ideas contenidas en los proyectos en una forma inimaginable. Someter uno de nuestros proyectos arquitectónicos a esta nueva capacidad de chatGPT puede ser una experiencia única, en donde ambos tenemos mucho para aprender....",https://www.youtube.com/watch?v=O-iiNj-cGQ4,27:37
1011,INTELIGENCIA ARTIFICIAL,29-Oct-23,YOUTUBE,​LA MEJOR iA para ARQUITECTURA??? | Dall e 3 o MIdjourney 5 Tutorial INTELIGENCIA ARTIFICIAL,"Cual elegir?
A lo largo de este video generaremos imágenes arquitectónicas en Dalle 3 y en MidJourney utilizando el mismo prompt, y la compararemos...
Los resultados son asombrosos… 
…y esto recién comienza…",https://www.youtube.com/watch?v=kAhfFb0t4Bk,30:48
1012,INTELIGENCIA ARTIFICIAL,20-Nov-23,YOUTUBE, POR SI NO LO VISTE EN MI CANAL SECUNDARIO... | Chat GPT 4 + Dalle 3 Gratis,"A lo largo de este video les voy a mostrar como usar CHATGPT4 y DALLE3 de forma grattuita e ilimitada en sus computadoras. Además vamos a ver las diferencias que tienen los distintos navegadores que usemos y trataremos de obtener una imagen mediante la modificación sucesiva del prompt. Ojalá lo disfruten!

CANAL SECUNDARIO ➡️➡️➡️ https://www.youtube.com/@arqmanes2?su... 

MPORTANTE!!!
El material que estás a punto de ver en este video ya fue compartido previamente en mi plataforma de PATREON. He decidido ofrecerlo ahora de manera pública y gratuita debido a que ha transcurrido más de un año desde su publicación inicial en PATREON o que considero que es información de vital importancia para ser publicada en este tiempo presente, y no en un futuro lejano en donde será obsoleta. Si deseas tener acceso anticipado a estos contenidos y no esperar a su publicación en YouTube, te animo a unirte a mi página de PATREON. Con una contribución de $3 al mes, no solo tendrás acceso a todos los videos presentes en la plataforma, sino también a los 3 nuevos videos que comparto semanalmente. Estos materiales están diseñados para ayudarte a optimizar tu flujo de trabajo en Revit y AutoCAD, desde niveles básicos hasta avanzados. Al suscribirte a PATREON, estarás apoyando enormemente la continuidad de este canal y me permitirás publicar contenido con más frecuencia.",https://www.youtube.com/watch?v=XsSd1ITTQNo,30:10
1013,INTELIGENCIA ARTIFICIAL,14-Jan-24,YOUTUBE,💥BESTIAL!!!!💥 Inteligencia Artificial INTERACTIVA para ARQUITECTURA | GRATIS | KREA AI | tutorial,"""Quisiera volver a la facultad para volver a aprender a diseñar, utilizando esta herramienta como asistente...""

En este video analizamos la primer inteligencia artificial interactiva que sale al mercado, y sus posibles aportes al proceso de diseño arquitectónico. Es una gran noticia, dado que hasta el momento las inteligencias artificiales tenían que ""procesar"" la información que nosotros le proveíamos, y luego generar la propuesta en función de un prompt, una imagen, etc... En este caso no existe ningún delay entre el input y el output (en realidad existe pero son centésimas de segundo), aunque a veces los servidores están tan demandados que finalmente la actualización puede extenderse a un par de segundos en casos extremos.
Cabe destacar que esta Inteligencia Artificial, al día de la publicación de este video es completamente gratuita.",https://www.youtube.com/watch?v=bRHm_chSJoM,43:53
1014,INTELIGENCIA ARTIFICIAL,22-Jan-24,YOUTUBE, 🔴​GRATIS! SketchUp ahora hace RENDERS CON INTELIGENCIA ARTIFICIAL nativos! NUEVA EXTENSIÓN OFICIAL,"En modo verano🏖️ te muestro la nueva extensión oficial para Sketchup desarrollada por Trimble que te permite hacer miles de renders increibles mediante inteligencia artificial de forma gratuita. 
En este video te cuento todo!
😡​Pero además, te cuento que Autodesk me denunció ante Youtube injusta e injustificadamente por derechos de copyright y legítimo uso de la plataforma, y en este video te muestro la denuncia,  las razones, los motivos, la falta de inteligencia de parte de quien realizó la denuncia, y la sanción que recibió mi canal que ahora corre peligro de ser eliminado junto con todo su contenido. MUCHA BRONCA",https://www.youtube.com/watch?v=xwTVFf2SN-o&t=266s,30:26
1015,INTELIGENCIA ARTIFICIAL,4-Feb-24,YOUTUBE,"MEJORA tus RENDERS en 1 CLICK con INTELIGENCIA ARTIFICIAL GRATIS, imagenes de arquitectura",Estuve probándola una tarde entera y te muestro los resultados y mis conclusiones... Empezamos muy bien... ES GRATIS!,https://www.youtube.com/watch?v=K6-1oG9CX4k&t=1599s,29:56
